year,month,day,no-voie,b/t/q,type-de-voie,voie,code-postal,type-local,surface-terrain,surface-reelle-bati,nombre-pieces-principales
2023,1,19,55,NAN,CRS,NAPOLEON,20000,Appartement,0.0,42.0,2
2023,1,19,9001,NAN,RES,JARDINS DE L EMPEREUR,20000,Appartement,0.0,63.0,4
2023,1,19,9001,NAN,RES,LES JARDINS DE CARMINO,20000,Appartement,0.0,137.0,4
2023,1,19,414,NAN,RES,LES RES DE PIETROSELLA,20166,Appartement,0.0,59.0,3
2023,1,20,9001,NAN,RES,DU SCUDO,20000,Appartement,0.0,34.0,2
2023,1,23,5349,D,NAN,BRANCUCCIO,20169,Appartement,0.0,79.0,4
2023,1,19,28,NAN,RUE,ST DOMINIQUE,20169,Appartement,0.0,82.0,4
2023,1,10,5624,NAN,NAN,TAFONARIO,20167,Maison,725.0,87.0,3
2023,1,10,5624,NAN,NAN,TAFONARIO,20167,Maison,1000.0,87.0,3
2023,1,17,5569,NAN,NAN,GIARGUALE,20138,Maison,0.0,80.0,3
2023,1,17,5569,NAN,NAN,GIARGUALE,20138,Maison,0.0,30.0,2
2023,1,12,4,NAN,RUE,CYRNOS,20000,Appartement,0.0,70.0,4
2023,1,16,5048,NAN,NAN,PIAZZE,20132,Maison,100.0,56.0,2
2023,1,19,28,NAN,RUE,JEAN PANDOLFI,20110,Appartement,0.0,68.0,3
2023,1,19,9,A,NAN,A FUNTANA D'U FRUSTERU,20110,Appartement,0.0,60.0,3
2023,1,9,9029,NAN,RES,PLEIN SOLEIL LE SAMOS,20000,Appartement,0.0,16.0,1
2023,1,11,5302,NAN,NAN,PORTO POLLO,20140,Maison,46121.0,85.0,3
2023,1,11,9001,NAN,NAN,PURETTA,20137,Appartement,0.0,24.0,1
2023,1,11,9001,NAN,NAN,PURETTA,20137,Appartement,0.0,24.0,1
2023,1,9,5514,NAN,NAN,CUARA,20129,Maison,804.0,43.0,2
2023,1,19,5492,NAN,NAN,SOLENZARA,20145,Appartement,0.0,72.0,3
2023,1,23,5807,NAN,NAN,FERRULAJOLO,20144,Maison,533.0,60.0,3
2023,1,10,253,NAN,NAN,SAN CIPRIANO,20137,Maison,1000.0,170.0,5
2023,1,10,253,NAN,NAN,SAN CIPRIANO,20137,Maison,1000.0,142.0,5
2023,1,10,253,NAN,NAN,SAN CIPRIANO,20137,Maison,845.0,170.0,5
2023,1,10,253,NAN,NAN,SAN CIPRIANO,20137,Maison,845.0,142.0,5
2023,1,23,5401,NAN,VGE,DE TERRA BELLA,20166,Appartement,0.0,14.0,1
2023,1,10,9546,NAN,NAN,LDT VETTA,20137,Maison,0.0,104.0,4
2023,1,16,9007,NAN,RTE,SAINT JOSEPH,20090,Maison,1042.0,120.0,4
2023,1,16,9007,NAN,RTE,SAINT JOSEPH,20090,Appartement,1042.0,30.0,2
2023,1,9,,NAN,RES,TERRASSES DE LA CONFINA,20090,Appartement,0.0,64.0,3
2023,1,17,,NAN,NAN,EFFRICO,20167,Appartement,0.0,51.0,3
2023,1,19,9136,NAN,CHE,DE BIANCARELLO,20090,Appartement,0.0,68.0,3
2023,1,19,9001,NAN,RES,PREMIER CONSUL,20090,Appartement,0.0,80.0,3
2023,1,25,9007,NAN,NAN,QRT OLIVETO,20000,Appartement,0.0,74.0,3
2023,1,27,5231,NAN,NAN,PORTO,20150,Appartement,0.0,76.0,3
2023,1,26,,NAN,NAN,LA MAJO,20167,Maison,923.0,108.0,3
2023,1,30,9009,NAN,PARC,BELVEDERE,20000,Appartement,0.0,64.0,2
2023,1,26,5248,NAN,NAN,CASTELLO ROSSO,20166,Maison,863.0,44.0,3
2023,1,4,9005,NAN,AV,PRESIDENT KENNEDY,20090,Appartement,0.0,72.0,4
2023,1,9,5908,NAN,NAN,CASACCIA,20129,Maison,2132.0,167.0,4
2023,1,9,28,NAN,RUE,JEAN PANDOLFI,20110,Appartement,0.0,51.0,3
2023,1,9,28,NAN,RUE,JEAN PANDOLFI,20110,Appartement,0.0,48.0,3
2023,1,12,9038,NAN,RUE,MAURICE CHOURY,20000,Appartement,0.0,125.0,4
2023,1,27,3279,D,NAN,PASTRICCIOLELLO,20129,Appartement,1000.0,165.0,5
2023,1,27,3279,D,NAN,PASTRICCIOLELLO,20129,Appartement,500.0,165.0,5
2023,1,20,9027,NAN,NAN,CANNICCIO,20000,Appartement,0.0,21.0,1
